0 0 0
1 0 0
2 0 0
3 0 0
4 0 0
5 0 0
6 0 0
7 0 0
8 0 0
9 0 0
10 0 0
11 0 0
12 0 0
13 0 0
14 0 0
15 0 0
16 0 0
17 0 0
18 0 0
19 0 0
20 0 0
21 0 0
22 0 0
23 0 0
24 0 0
25 0 8
26 0 15
27 0 21
28 0 21
29 0 21
30 0 21
31 0 21
32 0 26
33 0 25
34 0 25
35 0 29
36 0 29
37 0 29
38 0 29
39 0 27
40 0 27
41 0 26
42 0 30
43 0 33
44 0 33
45 0 33
46 0 33
47 0 33
48 0 31
49 0 31
50 0 31
51 0 34
52 0 34
53 0 33
54 0 32
55 0 32
56 0 30
57 0 29
58 0 28
59 0 28
60 0 31
61 0 33
62 0 33
63 0 32
64 0 32
65 0 32
66 0 32
67 0 32
68 0 31
69 0 30
70 0 32
71 0 34
72 0 34
73 0 34
74 0 33
75 0 32
76 0 32
77 0 34
78 0 34
79 0 33
80 0 33
81 0 35
82 0 36
83 0 38
84 0 38
85 0 39
86 0 39
87 0 39
88 0 39
89 1 39
90 1 39
91 1 40
92 1 40
93 1 40
94 1 40
95 1 41
96 1 41
97 1 42
98 1 42
99 1 42
100 1 42
101 1 43
102 1 43
103 1 43
104 1 43
105 1 44
106 1 44
107 1 44
108 1 44
109 1 44
110 1 45
111 1 45
112 1 46
113 1 47
114 1 46
115 1 46
116 1 46
117 1 45
118 1 45
119 1 44
120 1 44
121 1 43
122 1 43
123 1 42
124 1 42
125 1 42
126 1 41
127 1 41
128 1 42
129 1 43
130 1 44
131 2 44
132 2 43
133 2 43
134 2 44
135 2 44
136 2 44
137 2 43
138 2 43
139 2 43
140 2 43
141 2 42
142 2 43
143 2 43
144 2 44
145 2 45
146 2 44
147 2 44
148 2 44
149 2 43
150 2 43
151 2 42
152 2 43
153 2 43
154 2 42
155 2 42
156 2 43
157 2 43
158 2 43
159 2 43
160 2 43
161 2 43
162 2 43
163 2 43
164 2 42
165 2 41
166 2 41
167 3 41
168 3 41
169 3 41
170 3 41
171 3 41
172 3 41
173 3 42
174 3 41
175 3 41
176 3 41
177 3 41
178 3 41
179 3 42
180 3 42
181 3 42
182 3 41
183 3 41
184 3 41
185 3 42
186 3 42
187 3 42
188 3 42
189 3 42
190 3 42
191 3 41
192 3 41
193 3 42
194 3 41
195 3 42
196 3 43
197 4 43
198 4 43
199 4 43
200 4 43
201 4 42
202 4 43
203 4 43
204 4 42
205 4 42
206 4 42
207 4 42
208 4 42
209 4 42
210 4 42
211 4 42
212 4 42
213 4 42
214 4 42
215 4 42
216 4 42
217 4 42
218 4 42
219 4 43
220 4 42
221 4 42
222 4 43
223 4 43
224 4 43
225 4 43
226 4 43
227 4 44
228 5 44
229 5 44
230 5 44
231 5 43
232 5 43
233 5 43
234 5 44
235 5 44
236 5 43
237 5 43
238 5 43
239 5 43
240 5 43
241 5 43
242 5 43
243 5 43
244 5 43
245 5 42
246 5 42
247 5 42
248 5 42
249 5 41
250 5 41
251 5 41
252 5 41
253 5 41
254 5 41
255 5 41
256 5 41
257 5 41
258 5 41
259 5 41
260 5 41
261 6 41
262 6 41
263 6 41
264 6 42
265 6 41
266 6 42
267 6 41
268 6 41
269 6 41
270 6 42
271 6 41
272 6 41
273 6 41
274 6 41
275 6 41
276 6 41
277 6 41
278 6 42
279 6 42
280 6 41
281 6 41
282 6 41
283 6 41
284 6 41
285 6 41
286 6 41
287 6 40
288 6 40
289 6 40
290 6 40
291 6 40
292 7 40
293 7 40
294 7 40
295 7 40
296 7 40
297 7 40
298 7 40
299 7 40
300 7 41
301 7 41
302 7 41
303 7 41
304 7 41
305 7 41
306 7 41
307 7 41
308 7 42
309 7 42
310 8 42
311 8 42
312 8 42
313 8 42
314 8 41
315 8 42
316 8 41
317 8 42
318 8 42
319 8 42
320 8 42
321 8 42
322 8 42
323 8 42
324 8 42
325 8 42
326 8 42
327 8 42
328 8 42
329 9 42
330 9 42
331 9 42
332 9 42
333 9 43
334 9 43
335 9 42
336 9 43
337 9 43
338 10 43
339 10 42
340 10 42
341 10 42
342 10 42
343 10 42
344 10 42
345 10 42
346 10 42
347 10 42
348 11 42
349 11 42
350 11 42
351 11 42
352 11 42
353 11 42
354 11 41
355 11 42
356 11 42
357 11 42
358 11 43
359 11 43
360 11 42
361 11 43
362 11 43
363 11 43
364 12 43
365 12 43
366 12 43
367 12 43
368 12 43
369 12 43
370 12 43
371 12 43
372 12 43
373 12 43
374 12 43
375 12 43
376 12 43
377 12 43
378 13 43
379 13 44
380 13 43
381 13 43
382 13 43
383 13 43
384 13 43
385 13 43
386 13 43
387 13 43
388 13 43
389 13 43
390 13 43
391 13 43
392 14 43
393 14 43
394 14 42
395 14 42
396 14 43
397 14 43
398 15 43
399 15 42
400 15 42
401 15 42
402 16 42
403 16 42
404 16 42
405 16 42
406 16 42
407 17 43
408 17 43
409 17 43
410 18 43
411 18 44
412 18 43
413 19 44
414 19 44
415 19 44
416 19 44
417 20 44
418 20 44
419 21 44
420 21 44
421 21 44
422 21 44
423 21 44
424 21 44
425 21 43
426 23 44
427 23 43
428 24 44
429 26 44
430 27 44
431 27 44
432 28 44
433 28 44
434 28 43
435 29 43
436 30 43
437 30 43
438 30 43
439 31 43
440 31 43
441 31 43
442 31 43
443 32 43
444 34 43
445 39 43
446 48 43
447 65 42
448 100 42
